topic,url,index,ratings,total
Celebrities,http://marriage.about.com/od/sports/p/floydlandis.htm,300,"0,0,2,0,0",2
Celebrities,http://www.myspace.com/ladygaga,301,"0,0,1,1,0",2
Celebrities,http://www.mtv.com/music/artist/lady_gaga/artist.jhtml,302,"0,0,1,1,0",2
Celebrities,http://mog.com/music/Lady_Gaga,303,"0,0,1,1,0",2
Celebrities,http://www.thehollywoodgossip.com/categories/lady-gaga/,304,"0,0,2,0,0",2
Celebrities,http://photobucket.com/images/Lady%20Gaga/,305,"0,0,1,1,0",2
Celebrities,http://www.contactmusic.com/info/lady_gaga,306,"0,0,1,1,0",2
Celebrities,http://www.hollyscoop.com/lady-gaga/825.aspx,307,"0,0,1,1,0",2
Celebrities,http://www.starpulse.com/Music/Lady_Gaga/,308,"0,0,1,1,0",2
Celebrities,http://www.tvguide.com/celebrities/lady-gaga/294098,309,"0,0,1,1,0",2
Celebrities,http://www.winamp.com/artist/lady-gaga,310,"0,0,1,1,0",2
Celebrities,http://cache.umusic.com/web_assets/ladygaga/site/badromance/default2.html,311,"0,0,1,1,0",2
Celebrities,http://www.askmen.com/celebs/women/singer/lady-gaga/index.html,312,"0,0,2,0,0",2
Celebrities,http://coolspotters.com/musicians/lady-gaga,313,"0,0,2,0,0",2
Celebrities,http://abcnews.go.com/Entertainment/story?id=8345070,314,"0,0,1,1,0",2
Celebrities,http://www.mtv.com/music/artist/jackson_michael/artist.jhtml,315,"0,0,1,1,0",2
Celebrities,http://michaeljacksonthebeerhunter.blogspot.com/,316,"0,1,1,0,0",2
Celebrities,http://new.music.yahoo.com/michael-jackson/,317,"0,0,1,1,0",2
Celebrities,http://abcnews.go.com/entertainment/michaeljackson,318,"0,0,1,1,0",2
Celebrities,http://www.youtube.com/michaeljackson,319,"0,0,1,1,0",2
Celebrities,http://www.ilike.com/artist/Michael+Jackson,320,"0,0,2,0,0",2
Celebrities,http://uncyclopedia.wikia.com/wiki/Michael_Jackson,321,"1,0,1,0,0",2
Celebrities,http://www.accesshollywood.com/michael-jackson,322,"0,0,2,0,0",2
Celebrities,http://www.accesshollywood.com/michael-jackson,323,"0,0,2,0,0",2
Celebrities,http://www.contactmusic.com/info/michael_jackson,324,"0,0,1,1,0",2
Celebrities,http://www.huffingtonpost.com/2009/02/12/nadya-sulemans-ocutplet-p_n_166276.html,325,"0,0,1,1,0",2
Celebrities,http://www.huffingtonpost.com/news/nadya-suleman,326,"0,0,1,1,0",2
Celebrities,http://www.zimbio.com/Nadya+Suleman,327,"0,0,2,0,0",2
Celebrities,http://www.radaronline.com/taxonomy/term/1729,328,"0,0,1,1,0",2
Celebrities,http://www.nydailynews.com/topics/Nadya+Suleman,329,"0,0,1,1,0",2
Celebrities,http://www.msnbc.msn.com/id/29129311/,330,"0,0,1,1,0",2
Celebrities,http://www.celebitchy.com/category/nadya_suleman/,331,"0,1,1,0,0",2
Celebrities,"http://www.people.com/people/article/0,,20339522,00.html",332,"0,0,2,0,0",2
Environment,http://www.csmonitor.com/From-the-news-wires/2010/0616/Cap-and-trade-Senator-criticizes-President-Obama-for-oil-spill-linkage,333,"0,0,1,1,0",2
Environment,http://blogs.ajc.com/kyle-wingfield/2010/06/15/obama-tries-to-cap-and-trade-on-the-oil-spill/,334,"0,0,1,1,0",2
Environment,http://blogs.chron.com/amymyersjaffe/2010/06/a_second_wind_for_capandtrade.html,335,"0,0,1,1,0",2
Environment,http://bx.businessweek.com/cap-and-trade/,336,"0,0,1,1,0",2
Environment,http://www.wisegeek.com/what-is-cap-and-trade.htm,337,"0,0,2,0,0",2
Environment,http://bx.businessweek.com/cap-and-trade/news/,338,"0,0,1,1,0",2
Environment,http://tpmdc.talkingpointsmemo.com/cap-and-trade/,339,"0,0,1,1,0",2
Environment,http://www.salon.com/news/global_warming/index.html?story=/news/feature/2010/06/23/cap_and_trade_debate_final_day,340,"0,0,2,0,0",2
Environment,http://www.nicholas.duke.edu/thegreengrok/capandtrade1,341,"0,0,1,1,0",2
Environment,http://blogs.abcnews.com/scienceandsociety/2009/05/cap-and-trade.html,342,"0,0,1,1,0",2
Environment,http://www.grinningplanet.com/2004/02-12/cap-and-trade-pollution-credits-eco.htm,343,"0,0,1,1,0",2
Environment,http://www.associatedcontent.com/article/1885812/cap_and_trade_vote_results_in_passage.html?cat=62,344,"0,0,1,1,0",2
Environment,http://www.usnews.com/blogs/peter-roff/2009/07/07/numbers-adding-up-against-obamas-cap-and-trade-bill-in-the-senate.html,345,"0,0,1,1,0",2
Environment,http://www.guardian.co.uk/environment/climate-change,346,"0,0,1,1,0",2
Environment,http://www.greenlivingpedia.org/Climate_change,347,"0,1,1,0,0",2
Environment,http://www.brookings.edu/topics/climate-change.aspx,348,"0,0,1,0,1",2
Environment,http://www.newscientist.com/topic/climate-change,349,"0,0,1,1,0",2
Environment,http://www.csmonitor.com/Science/Cool-Astronomy/2010/0625/Climate-change-somehow-manages-to-mess-things-up-in-outer-space,350,"0,0,1,1,0",2
Environment,http://news.bbc.co.uk/panorama/hi/front_page/newsid_8756000/8756578.stm,351,"0,0,1,1,0",2
Environment,http://www.climatechange.com.au/,352,"0,0,1,0,1",2
Environment,http://en.wikibooks.org/wiki/Climate_change,353,"0,0,2,0,0",2
Environment,http://www.livescience.com/climate/,354,"0,0,2,0,0",2
Environment,"http://www.time.com/time/specials/packages/0,28757,1929071,00.html",355,"0,0,1,1,0",2
Environment,http://www.oxfam.org.uk/get_involved/campaign/climate_change/,356,"0,0,2,0,0",2
Environment,http://www.greenjobs.net/,357,"0,0,1,1,0",2
Environment,"http://www.time.com/time/health/article/0,8599,1809506,00.html",358,"0,0,1,1,0",2
Environment,http://jobsearch.about.com/od/greenjobscareers/Green_Jobs_Careers.htm,359,"0,0,1,1,0",2
Environment,http://greenforall.org/,360,"0,0,1,1,0",2
Environment,http://jobs.treehugger.com/greensalesjobs/,361,"0,0,1,1,0",2
Environment,http://www.greenjobsnow.com/,362,"0,0,1,1,0",2
Environment,http://sanders.senate.gov/legislation/issue/?id=1DBAA3BB-1788-4E83-8984-14A72B3A5B02,363,"0,0,1,0,1",2
Environment,http://sustainableenergyjobs.com/,364,"0,0,1,1,0",2
Environment,http://www.getrichslowly.org/blog/2009/02/04/quick-tips-for-eating-organic/,365,"0,0,1,1,0",2
Environment,http://www.rebeccablood.net/thriftyo/,366,"0,1,1,0,0",2
Environment,http://www.shopwiki.com/wiki/Organic+Eating,367,"0,0,1,1,0",2
Environment,http://www.drgreene.com/redirect_oldurl?oldurl=54_44.html,368,"0,0,1,1,0",2
Environment,http://www.getrichslowly.org/blog/2009/06/10/eating-organic-on-a-frugal-budget/,369,"0,0,1,1,0",2
Environment,http://health.msn.com/fitness/articlepage.aspx?cp-documentid=100153740,370,"0,0,1,1,0",2
Environment,http://www.wellsphere.com/wellpage/eating-organic,371,"0,0,1,1,0",2
Environment,http://www.kidsorganics.com/10%20Most%20Important%20Foods%20to%20Eat%20Organic.htm,372,"0,0,1,1,0",2
Environment,http://www.goorganic.com.au/organic-benefits.htm,373,"0,0,1,1,0",2
Environment,http://www.natural-health-restored.com/organic-eating.html,374,"0,1,1,0,0",2
Environment,http://ezinearticles.com/?Organic-Eating---Why-Bother?&id=42159,375,"0,0,1,1,0",2
Environment,http://www.eat-organic.com.sg/,376,"0,0,1,1,0",2
Environment,http://www.grinningplanet.com/2005/12-27/health-benefits-of-organic-food-article.htm,377,"0,0,1,1,0",2
Environment,http://www.livestrong.com/eating-organic/,378,"0,0,1,1,0",2
Environment,http://articles.latimes.com/2010/jun/26/opinion/la-ed-renewable-20100626,379,"0,0,2,0,0",2
Environment,http://www.renewableenergyworld.com/rea/home,380,"0,0,1,1,0",2
Environment,http://www.guardian.co.uk/environment/renewableenergy,381,"0,0,1,1,0",2
Environment,http://bx.businessweek.com/renewable-energy/,382,"0,0,1,0,1",2
Environment,http://wiki.answers.com/Q/FAQ/3750,383,"0,0,2,0,0",2
Environment,http://environment.about.com/od/renewableenergy/tp/renew_energy.htm,384,"0,0,1,1,0",2
Environment,http://www.aresearchguide.com/energy.html,385,"0,0,1,1,0",2
Health,http://alzheimers.emedtv.com/alzheimer's-disease/alzheimer's-and-genes.html,386,"0,0,2,0,0",2
Health,http://alzheimers.about.com/b/2010/05/12/more-on-alzheimers-genes-and-risk-prediction.htm,387,"0,0,1,1,0",2
Health,http://www.sciencedaily.com/releases/2004/11/041108020319.htm,388,"0,0,1,1,0",2
Health,http://www.simplehealthguide.com/discovery-of-two-new-alzheimers-genes/,389,"0,0,2,0,0",2
Health,http://alzheimers.about.com/od/whatisalzheimer1/a/causes.htm,390,"0,0,1,1,0",2
Health,http://www.shapefit.com/atkins-diet-effective.html,391,"0,0,2,0,0",2
Health,http://www.bodybuilding.com/fun/sclark89.htm,392,"0,0,2,0,0",2
Health,http://www.atkins-diet.cc/,393,"0,0,2,0,0",2
Health,http://www.vanderbilt.edu/AnS/psychology/health_psychology/TheAtkinsDiet.htm,394,"0,0,2,0,0",2
Health,http://www.lowcarb.ca/,395,"0,0,2,0,0",2
Health,http://www.locarbrecipes.com/atkinsdiet.html,396,"0,0,2,0,0",2
Health,http://livinlavidalocarb.blogspot.com/2006/06/diabetes-treatment-shocker-atkins-diet.html,397,"0,0,2,0,0",2
Health,http://www.locarbrecipes.com/lowcarbteens.html,398,"0,0,1,1,0",2
Health,http://www.bestdietfoods.net/atkins.htm,399,"0,0,2,0,0",2
Health,http://www.answers.com/topic/atkins-diet,400,"0,0,1,1,0",2
Health,http://www.whistlerdance.com/,401,"0,0,2,0,0",2
Health,http://www.atkins.com/science/sciencearticleslibrary/Category2/Diabetes.aspx,402,"0,0,2,0,0",2
Health,http://www.karlloren.com/diet/p32.htm,403,"0,0,2,0,0",2
Health,http://www.parenting.com/article/Baby/Development/Autism-Warning-Signs-1204127474106,404,"0,0,1,1,0",2
Health,http://www.dailycamera.com/boulder-county-news/ci_15248417?source=rss,405,"0,0,2,0,0",2
Health,http://abcnews.go.com/GMA/Parenting/story?id=515218,406,"0,0,1,1,0",2
Health,http://www.sciencedaily.com/releases/2007/10/071029120427.htm,407,"0,0,1,1,0",2
Health,http://www.foxnews.com/topics/politics/healthcare/death-panels.htm,408,"0,0,1,0,1",2
Health,http://www.autism-pdd.net/testdump/test4239.htm,409,"0,0,2,0,0",2
Health,http://www.in-gender.com/cs/forums/t/70837.aspx,410,"0,0,2,0,0",2
Health,http://www.thefreelibrary.com/Recognizing+the+Warning+Signs+of+Autism-a01073997610,411,"0,0,1,1,0",2
Health,http://en.allexperts.com/q/Autism-1010/2008/4/early-warning-signs-autism-2.htm,412,"0,0,2,0,0",2
Health,http://www.cbsnews.com/stories/2009/09/28/health/main5346050.shtml,413,"0,0,1,1,0",2
Health,http://www.examiner.com/x-7160-Sacramento-Nutrition-Examiner~y2009m7d28-12000-Oklahoma-children-to-be-tested-with-new-H1N1-flu-vaccine-to-see-any-side-effects,414,"0,0,2,0,0",2
Health,http://diseases-viruses.suite101.com/article.cfm/swine_flu_vaccine_side_effects,415,"0,0,1,1,0",2
Health,http://www.attorneyatlaw.com/2009/11/h1n1-flu-vaccine-may-cause-serious-muscle-disorder-other-side-effects/,416,"0,1,1,0,0",2
Health,"http://www.foxnews.com/story/0,2933,556160,00.html",417,"0,0,1,1,0",2
Health,http://lifestyle.iloveindia.com/lounge/h1n1-vaccine-side-effects-7123.html,418,"0,0,2,0,0",2
Health,http://www.waff.com/Global/story.asp?S=11021897,419,"0,0,1,1,0",2
Health,http://diseases-viruses.suite101.com/article.cfm/h1n1_swine_flu_vaccine_side_effects_and_safety,420,"0,0,1,1,0",2
Health,http://canadiansforhealthfreedom.wordpress.com/h1n1-vaccine-side-effects-canadians-please-report-here/,421,"0,0,2,0,0",2
Health,http://www.indianexpress.com/news/h1n1-vaccine-data-shows-no-side-effects/517204/,422,"0,0,2,0,0",2
Health,http://search.japantimes.co.jp/cgi-bin/nn20091025a7.html,423,"0,0,1,1,0",2
Health,http://naturalbias.com/why-the-p90x-exercise-program-is-overrated/,424,"0,0,2,0,0",2
Health,http://www.beachbody.com/product/fitness_programs/p90x.do?code=YAHOO_SEM_P90X,425,"0,1,1,0,0",2
Health,http://www.videofitness.com/reviews/horton-p90x.php,426,"0,0,2,0,0",2
Health,http://blog.extremefitnessresults.com/workout-guides/p90x/,427,"0,0,2,0,0",2
Health,http://www.betterbodyjournal.com/p90x/p90x-muscle-confusion,428,"0,0,1,1,0",2
Health,http://www.fitnessdestinations.com/,429,"0,0,2,0,0",2
Health,http://www.i-newswire.com/p90x-workout-program-used-by-celebrities/40561,430,"0,0,1,1,0",2
Health,http://www.ehow.com/way_5333833_nutrition-guide-px-workout-system.html,431,"0,1,1,0,0",2
Health,http://www.weightloss-hq.biz/exercise-reviews/p90x-user-comments-and-tips.html,432,"0,0,2,0,0",2
Health,http://www.justaguything.com/p90x-workout-program-will-get-you-ripped-in-90-days/,433,"0,0,2,0,0",2
Health,http://www.getrippeddvd.com/,434,"0,1,1,0,0",2
Health,http://morningcupofjoe.com/2009/04/21/whats-the-deal-with-p90x/,435,"0,0,2,0,0",2
Health,http://www.weight-loss-center.net/P90X-workout.html,436,"0,0,2,0,0",2
Health,http://www.wellsphere.com/exercise-article/how-does-p90x-work-part-3-of-12/20663,437,"0,0,2,0,0",2
Health,http://www.healthynewage.com/body-building.htm,438,"0,0,2,0,0",2
Health,http://www.articlesbase.com/health-articles/p90x-112919.html,439,"0,0,2,0,0",2
Personal Finance,http://www.fool.com/personal-finance/credit/how-to-guide-reduce-your-debt.aspx,440,"0,0,1,1,0",2
Personal Finance,http://www.thedigeratilife.com/blog/index.php/2008/12/12/debt-elimination-tips-how-to-reduce-debt-dos-and-donts/,441,"0,1,1,0,0",2
Personal Finance,http://www.ehow.com/how_2291042_reduce-credit-card-debt.html,442,"0,1,1,0,0",2
Personal Finance,http://personal-budget-creation.suite101.com/article.cfm/how_to_reduce_living_costs_and_save_money,443,"0,0,2,0,0",2
Personal Finance,http://psychology.suite101.com/article.cfm/four-psychological-incentives-for-reducing-debt,444,"0,0,2,0,0",2
Personal Finance,http://www.reducedebtfaster.com/,445,"0,1,1,0,0",2
Personal Finance,http://ezinearticles.com/?Some-Ways-to-Reduce-Your-Personal-Debt&id=1223969,446,"0,0,1,1,0",2
Personal Finance,http://thesmarterwallet.com/2009/how-to-consolidate-debt-reduce-debt/,447,"0,0,1,1,0",2
Personal Finance,http://www.prlog.org/10692578-personal-debt-bailouts-how-to-negotiate-and-reduce-unsecured-debt-by-at-least-50.html,448,"0,1,1,0,0",2
Personal Finance,http://personal-debt-management.suite101.com/article.cfm/how_to_reduce_debt,449,"0,0,2,0,0",2
Personal Finance,http://ezinearticles.com/?Excessive-Debt-Burden---How-to-Drastically-Reduce-and-Eliminate-Your-Debt-Burden&id=1549608,450,"0,1,1,0,0",2
Personal Finance,http://www.bcsalliance.com/y_managingyourdebts.html,451,"0,1,1,0,0",2
Personal Finance,http://www.thedigeratilife.com/blog/index.php/2008/04/18/eliminate-credit-card-debt-4-methods-ive-used-to-reduce-my-debt/,452,"0,1,1,0,0",2
Personal Finance,http://www.prlog.org/10590396-how-to-negotiate-with-creditors-and-reduce-your-unsecured-debt-personal-debt-help.html,453,"0,1,1,0,0",2
Personal Finance,http://www.buzzle.com/articles/personal-debt-reduction-practices.html,454,"0,1,1,0,0",2
Personal Finance,http://moneysmartlife.com/three-easy-ways-to-reduce-college-debt/,455,"0,1,1,0,0",2
Personal Finance,http://www.ideamarketers.com/?How_To_Reduce_Your_Debt_And_Get_Back_On_Your_Feet&articleid=331384,456,"0,1,1,0,0",2
Personal Finance,http://www.articlesbase.com/debt-consolidation-articles/help-reduce-my-debt-now-advice-on-how-to-reduce-debt-quickly-and-permanently-1224893.html,457,"0,0,2,0,0",2
Personal Finance,http://ezinearticles.com/?Is-it-a-Good-Time-to-Invest?&id=1599775,458,"0,0,2,0,0",2
Celebrities,http://www.americanidol.com/contestants/season_8/adam_lambert/,459,"0,1,0,1,0",2
Celebrities,http://today.msnbc.msn.com/id/37369368/ns/today-entertainment/,460,"0,1,0,0,1",2
Celebrities,http://www.blippitt.com/adam-lambert-album-cover,461,"0,1,1,0,0",2
Celebrities,http://www.mtv.com/music/artist/lambert_adam_american_idol_/artist.jhtml,462,"0,1,0,1,0",2
Celebrities,http://television.aol.com/celebs/adam-lambert/490158/main,463,"0,1,0,1,0",2
Celebrities,http://www.accesshollywood.com/adam-lambert,464,"0,1,0,1,0",2
Celebrities,http://adamlambert.com/,465,"0,2,0,0,0",2
Celebrities,http://adamlambert.ning.com/,466,"0,1,1,0,0",2
Celebrities,http://plus.adamofficial.com/,467,"0,1,0,1,0",2
Celebrities,http://leisureblogs.chicagotribune.com/about-last-night/2010/06/sighting-adam-lambert-at-hydrate.html,468,"0,1,0,1,0",2
Celebrities,http://www.ouchmedicalcenter.com/,469,"0,1,1,0,0",2
Celebrities,http://www.daylife.com/topic/Floyd_Landis,470,"0,1,0,1,0",2
Celebrities,http://freefloydlandis.blogspot.com/,471,"1,1,0,0,0",2
Celebrities,http://www.ilike.com/artist/Lady+Gaga,472,"0,1,1,0,0",2
Celebrities,http://perezhilton.com/category/lady-gaga/,473,"0,1,1,0,0",2
Celebrities,http://www.thehollywoodgossip.com/2009/08/lady-gaga-hermaphrodite-picture-sparks-rumors/,474,"0,1,1,0,0",2
Celebrities,http://www.fanpop.com/spots/lady-gaga,475,"0,1,1,0,0",2
Celebrities,http://www.facebook.com/michaeljackson,476,"0,1,1,0,0",2
Celebrities,http://mog.com/music/Michael_Jackson,477,"0,1,1,0,0",2
Celebrities,http://anomalies-unlimited.com/Jackson.html,478,"1,1,0,0,0",2
Celebrities,http://www.thehollywoodgossip.com/categories/michael-jackson/,479,"0,1,1,0,0",2
Celebrities,http://www.tmz.com/2009/06/25/michael-jackson-dies-death-dead-cardiac-arrest/,480,"0,1,0,1,0",2
Celebrities,http://www.radaronline.com/exclusives/2010/06/octomom-nadya-suleman-settles-workers-comp-case,481,"0,1,1,0,0",2
Celebrities,http://www.thehollywoodgossip.com/stars/nadya-suleman/,482,"0,1,0,1,0",2
Celebrities,http://topics.cnn.com/topics/nadya_suleman,483,"0,1,0,1,0",2
Celebrities,http://www.daylife.com/topic/Nadya_Suleman,484,"0,1,1,0,0",2
Celebrities,http://www.answers.com/topic/nadya-suleman-1,485,"0,1,1,0,0",2
Celebrities,http://www.hollyscoop.com/nadya-suleman/829.aspx,486,"0,1,1,0,0",2
Celebrities,http://www.chicagotribune.com/topic/social-issues/family/parent-child/nadya-suleman-PECLB0004513.topic,487,"0,1,0,1,0",2
Celebrities,http://www.eonline.com/uberblog/celebs/c121555_Nadya_Suleman.html,488,"0,1,1,0,0",2
Celebrities,http://www.celebrity-gossip.net/celebrities/category/C1273,489,"0,1,1,0,0",2
Celebrities,http://www.hollywoodgrind.com/nadya-suleman-octuplet-mom-high-school-yearbook-picture/,490,"0,1,1,0,0",2
Celebrities,http://content.usatoday.com/communities/entertainment/post/2010/01/nadya-suleman-shows-her-slim-bikini-bod/1,491,"0,1,0,1,0",2
Celebrities,http://blog.zap2it.com/thedishrag/2009/02/nadya-sulemans.html,492,"0,1,1,0,0",2
Environment,http://www.ideamarketers.com/?articleid=887149,493,"0,1,1,0,0",2
Environment,http://raymondpronk.wordpress.com/2009/03/31/cap-and-trade-carbon-dioxide-tax-gores-and-obamas-revenge-on-the-american-people-let-them-freeze-and-sweet/,494,"0,2,0,0,0",2
Environment,http://topics.politico.com/index.cfm/topic/CapAndTrade,495,"0,1,0,1,0",2
Environment,http://motherjones.com/kevin-drum/2009/04/cap-and-trade,496,"0,2,0,0,0",2
Environment,http://www.energyandcapital.com/articles/cap-trade-carbon/821,497,"0,2,0,0,0",2
Environment,http://burton.house.gov/pages/cap-and-trade,498,"0,2,0,0,0",2
Environment,http://www.sourcewatch.org/index.php?title=Climate_change,499,"0,1,1,0,0",2
Environment,http://www.greenjobs.com/,500,"0,1,0,1,0",2
Environment,http://www.greenforall.org/green-collar-jobs,501,"0,1,1,0,0",2
Environment,http://minnesota.greenjobs.net/,502,"0,2,0,0,0",2
Environment,http://www.heall.com/body/askthedoctor/nutrition/organicfoods.html,503,"0,1,1,0,0",2
Environment,http://alwayseatorganic.com/,504,"0,1,1,0,0",2
Environment,http://www.squidoo.com/CanEatingOrganicHelpYouLoseWeight,505,"0,2,0,0,0",2
Environment,http://babyfit.sparkpeople.com/articles.asp?id=442,506,"0,1,1,0,0",2
Environment,http://www.renewable-energy-news.com/,507,"0,2,0,0,0",2
Health,http://www.buzzle.com/articles/evaluating-the-effectiveness-of-the-atkins-diet.html,508,"0,2,0,0,0",2
Health,http://www.atkinsdietfriends.com/,509,"0,1,1,0,0",2
Health,http://diet-promotions.com/,510,"0,2,0,0,0",2
Health,http://www.vanderbilt.edu/AnS/psychology/health_psychology/atkins.htm,511,"0,2,0,0,0",2
Health,http://revealedtruth.wordpress.com/2009/08/11/h1n1-swine-flu-vaccine-side-effects-could-cause-death/,512,"0,2,0,0,0",2
Health,http://voices.injuryboard.com/miscellaneous/h1n1-swine-flu-vaccine-possible-side-effects-and-the-dangers-of-squalene.aspx?googleid=271748,513,"0,2,0,0,0",2
Health,http://www.techbanyan.com/5888/risks-side-effects-h1n1-vaccine/,514,"0,1,1,0,0",2
Health,http://www.shirleys-wellness-cafe.com/flu.htm,515,"1,1,0,0,0",2
Health,http://answers.yahoo.com/question/index?qid=20091017093234AAGCDg2,516,"0,2,0,0,0",2
Health,http://littlemountainhomeopathy.wordpress.com/2009/10/26/five-swine-flu-vaccine-deaths-and-over-190-h1n1-vaccine-side-effects-so-far/,517,"0,2,0,0,0",2
Health,http://answers.yahoo.com/question/index?qid=20091025211937AAAt2Vd,518,"0,1,1,0,0",2
Health,http://thevaccinesideeffects.com/archives/reports-of-severe-reactions-all-over-the-world-are-causing-many-health-experts-to-question-the-safety-of-the-h1n1-swine-flu-vaccine,519,"0,2,0,0,0",2
Health,http://www.extremebodyworkout.com/,520,"0,2,0,0,0",2
Health,http://www.pressplayfitness.com/shop/p90xExtremeWorkout.html,521,"0,2,0,0,0",2
Health,http://www.omaha.com/article/20100111/LIVING/701119985,522,"0,2,0,0,0",2
Health,http://www.ultimatefitnessgear.com/meal-replacement-shake.html,523,"0,2,0,0,0",2
Health,http://www.scottcolvin.com/,524,"0,2,0,0,0",2
Personal Finance,http://www.wisegeek.com/how-can-i-reduce-credit-card-debt.htm,525,"0,2,0,0,0",2
Personal Finance,http://www.studykiosk.com/CreditBasics/DebtConsolidation/articles/How-To-Reduce-Your-Monthly-Expenses.aspx,526,"0,2,0,0,0",2
Personal Finance,http://www.howtodothings.com/finance-and-money/a4013-how-to-reduce-your-irs-tax-debt.html,527,"0,2,0,0,0",2
Personal Finance,http://www.metacafe.com/watch/3087820/reduce_personal_credit_card_by_using_government_grants/,528,"0,2,0,0,0",2
Personal Finance,http://www.5min.com/Video/Debt-Reduction-Tips---Evaluating-Personal-Debt-155907495,529,"0,2,0,0,0",2
Personal Finance,http://www.saylending.com/debt-personal-loan.html,530,"0,2,0,0,0",2
Personal Finance,http://www.personalfinanceanalyst.com/how-to-reduce-your-debt-significantly-without-tightening-your-belt/,531,"0,2,0,0,0",2
Personal Finance,http://wiki.answers.com/Q/Is_this_a_good_time_to_invest_in_the_stock_market,532,"0,2,0,0,0",2
Personal Finance,http://www.flipthyhouse.com/2009/01/04/is-now-a-good-time-to-invest-in-real-estate/,533,"0,2,0,0,0",2
Personal Finance,http://moneyfor20s.about.com/b/2009/01/22/now-is-a-good-time-to-invest.htm,534,"0,1,0,1,0",2
Personal Finance,http://www.rediff.com/getahead/2008/oct/09trans.htm,535,"0,1,1,0,0",2
Celebrities,http://www.myspace.com/adamlambertmusic,536,"1,0,0,1,0",2
Celebrities,http://adam-lambert.icerocket.com/,537,"1,0,1,0,0",2
Celebrities,http://www.chicagotribune.com/topic/entertainment/music/adam-lambert-PECLB0040094486.topic,538,"1,0,0,1,0",2
Celebrities,http://www.nydailynews.com/topics/Adam+Lambert,539,"1,0,0,1,0",2
Celebrities,http://mog.com/music/Adam_Lambert,540,"1,0,0,1,0",2
Celebrities,http://www.whosdatedwho.com/celebrities/people/dating/adam-lambert-2.htm,541,"1,0,1,0,0",2
Celebrities,http://www.topix.com/cycling/floyd-landis,542,"1,0,1,0,0",2
Celebrities,http://twitter.com/floydlandis,543,"1,1,0,0,0",2
Celebrities,http://readingeagle.com/section.aspx?id=129,544,"1,0,1,0,0",2
Celebrities,http://www.examiner.com/Topic-Floyd_Landis.html,545,"1,0,0,1,0",2
Celebrities,http://www.mcall.com/topic/sports/cycling/floyd-landis-PESPT008427.topic,546,"1,0,0,1,0",2
Celebrities,http://www.nydailynews.com/topics/Floyd+Landis,547,"1,0,0,1,0",2
Celebrities,http://uncyclopedia.wikia.com/wiki/Lady_Gaga,548,"1,0,1,0,0",2
Celebrities,http://www.chicagotribune.com/topic/entertainment/music/michael-jackson-PECLB002548.topic,549,"1,0,0,1,0",2
Celebrities,http://www.whosdatedwho.com/celebrities/people/dating/nadya-suleman.htm,550,"1,0,1,0,0",2
Celebrities,http://www.babble.com/CS/blogs/strollerderby/archive/2009/02/07/nadya-suleman-the-poor-man-s-angelina-jolie.aspx,551,"1,1,0,0,0",2
Celebrities,http://weeklyworldnews.com/headlines/6233/nadya-sulemans-website-hacked/,552,"2,0,0,0,0",2
Environment,http://www.conservapedia.com/Cap_and_trade,553,"1,1,0,0,0",2
Environment,http://www.greenbusiness.net/green-jobs.html,554,"1,1,0,0,0",2
Environment,http://bestorganicfoodtoday.com/,555,"1,0,1,0,0",2
Environment,http://dfwnetmall.com/energy/,556,"1,1,0,0,0",2
Health,http://www.livestrong.com/article/5802-need-ornish-diet-vs-atkins/,557,"2,0,0,0,0",2
Health,http://www.politicolnews.com/reactions-to-h1n1-vaccine/,558,"2,0,0,0,0",2
Health,http://www.ultimatefitnessgear.com/chalean-extreme-workout-routine.html,559,"1,1,0,0,0",2
Personal Finance,http://www.rebuild.org/news-article/consolidate-debts-personal-loan/,560,"1,1,0,0,0",2
Personal Finance,http://www.reducedebt.net/,561,"2,0,0,0,0",2
Personal Finance,http://answers.yahoo.com/question/index?qid=20080523141713AAWKXFs,562,"2,0,0,0,0",2
Personal Finance,http://answers.yahoo.com/question/index?qid=20071115065946AAcKPC8,563,"2,0,0,0,0",2
Personal Finance,http://findarticles.com/p/articles/mi_m0JQR/is_9_11/ai_30028545/,564,"0,0,0,1,0",1
Personal Finance,http://www.thinkplaninvest.com/2009/12/is-it-good-time-to-invest-on-gold/,565,"0,1,0,0,0",1
Personal Finance,http://www.bestcashcow.com/bonds/article/bestcash_admin/is-now-a-good-time-to-invest-in-municipal-bonds,566,"0,1,0,0,0",1
Personal Finance,http://www.dailymarkets.com/contributor/2009/05/21/is-now-a-good-time-to-invest-in-real-estate/,567,"0,0,0,1,0",1
Personal Finance,http://blog.creditkarma.com/credit-karma/is-this-a-good-time-to-invest/,568,"0,1,0,0,0",1
Personal Finance,http://hubpages.com/hub/Is-this-a-good-time-to-buy-gold,569,"0,1,0,0,0",1
Personal Finance,http://in.answers.yahoo.com/question/index?qid=20080921210458AAJoGus,570,"1,0,0,0,0",1
Personal Finance,http://www.newsweek.com/2008/04/21/is-now-a-good-time-to-invest.html,571,"0,0,0,1,0",1
Personal Finance,http://www.lifestylesunlimited.com/is_this_a_good_time_to_invest_in_real_estate_,572,"0,1,0,0,0",1
Personal Finance,http://jonesbahamas.com/news/47/ARTICLE/19553/2009-04-08.html,573,"0,0,0,1,0",1
Personal Finance,http://www.telegraph.co.uk/finance/personalfinance/investing/3067744/Is-now-a-good-time-to-invest-in-oil.html,574,"0,0,0,1,0",1
